game_name,app_id,review_id,review_text,voted_up,votes_up,playtime_forever
Mortal Kombat 1,1971870,209628030,dont play kl,True,0,3897
Mortal Kombat 1,1971870,209623484,Awesome Game Overall!,True,0,4892
Mortal Kombat 1,1971870,209614825,k,True,0,15710
Mortal Kombat 1,1971870,209611312,"good
",True,0,1874
Mortal Kombat 1,1971870,209591769,dead game but it has bbc combo,True,0,2110
Mortal Kombat 1,1971870,209587863,"I think the game is pretty fun, the invasions, towers etc. But the problem is that the DLCs are so expensive, for a character that I am going to play 2 hours a week is not worth 7€",True,0,713
Mortal Kombat 1,1971870,209586698,"The game is awsome, as this was one of my first controller games, was easy to learn but, we cannot unlock all the characters with game play or story mode which i feel is really bad",True,0,3561
Mortal Kombat 1,1971870,209553727,"I think its a fun addition to the franchise. Great roster and mechanics, I enjoyed particularly the kameo system. 

On the other hand, I miss the Krypt",True,0,1653
Mortal Kombat 1,1971870,209550674,It took a while to get used to after so many years playing MKX and MK11. The kameo system is a fun addition but takes a lot of practice to master. Character customization isn't as good as previous games but it's not completely horrible. Both story modes are not bad either.,True,0,3632
Mortal Kombat 1,1971870,209547730,I just love MK,True,0,604
Mortal Kombat 1,1971870,209529534,Love the game but i suggest they eliminate the kameo system + made the game fast pace like MKX + tag team system + add new characters and interesting old roster in the future game and the players life will be yours,True,0,1593
Mortal Kombat 1,1971870,209528484,Fuck yeah,True,0,5917
Mortal Kombat 1,1971870,209526376,c,True,0,3192
Mortal Kombat 1,1971870,209503623,cool!!,True,0,4073
Mortal Kombat 1,1971870,209499741,Very bad optimization compared to previous X not recommended for Ryzen Z1 extreme based devices,False,0,579
Mortal Kombat 1,1971870,209491994,"Mortal Kombat 1 is a good game, not every one will like it. The plot is rather strange, and innovations like kameo may seem questionable, but it's still a good fighting game. However, I think Mortal Kombat 11 is much better than this game, but I still liked the combat system, character customisation and guest characters are the best in the game series imo.",True,1,18833
Mortal Kombat 1,1971870,209452457,"Kenshi is goated 
",True,0,1358
Mortal Kombat 1,1971870,209450779,"Great graphics, moves and flow.  Story could be better and the character swaps just did not need to happen but great game anyway, yes I know alternate timeline so not really them. Very happy.",True,0,254
Mortal Kombat 1,1971870,209431388,"Get this game on console not PC. the first like 30 minutes are installing shaders, which turn the games preformance to shlt and the controls are delayed, on console the other hand it runs realty good and is fun to play with friends",False,0,18
Mortal Kombat 1,1971870,209428167,مورتال كومبات فالدم مهما طال الزمن .. اعشق ام السلسله ذي😍😍,True,2,21289
Mortal Kombat 1,1971870,209426114,selling basic characters in game? 130gb ? what a f4ck are u doing NetherRealm?,False,6,532
Mortal Kombat 1,1971870,209406061,"Mortal Kombat 1 can absolutely be fun, and the gameplay itself is solid. The story isn’t particularly interesting, but it’s told in a way that kept me engaged.

Unfortunately, the game is heavily dragged down by microtransactions and a thick layer of forced “woke” themes that feel out of place in the MK universe. Almost all female characters were deliberately redesigned to look completely unattractive, which for me goes so far that it almost feels disrespectful toward women rather than the opposite.

On top of that, the visual tone has shifted from dark and brutal to bright, colorful, almost “Fortnite-like.” This change kills the atmosphere and even makes some Fatalities look unintentionally silly instead of shocking or dramatic.

There is a good game underneath all this. But the artistic direction and ideological polish suffocate much of what made Mortal Kombat unique.",False,5,283
Mortal Kombat 1,1971870,209400370,"Been a fan and player of MK since the release of the first game in arcades. While MK X and even 11 had bumpy starts, they turned out to be okay maybe even good depending on how you look at things. MK 11 certainly had a lot of options and nice additions. I picked up MK 1 on release via console and played it for several seasons though it was a terrible release lacking a lot of standard features.

After picking the game up on sale for pc I was amazed to see how much didn't change, it's been over a year since I played this game. The ""contacting MK servers"" and errors accompanying that are still there and occur a lot especially when trying to get items or unlock mastery. I've had matches end, usually when trying to get awards, abruptly such as fighting Floyd! Invasions is a complete joke, maybe even worse than when the game first launched. The talisman thing was broken early on but you could make some powerful stuff and it really helped leveling up and beating bosses. The devs made the game not only grindy but took away a lot of the tools to aid in it. Shops have basically nothing of use (keys once were in at least one shop at different stages as an example). Limits and nerfing have been placed on creating talismans, lack of item slots, useless map (worst map I've seen in a modern game), boring as hell is the best way to describe ""invasion"".

The graphics are decent, especially tweaking the settings though it's odd the game has updated to account for a gtx 5080 giving a message talking about a 3080ti (I've never seen that in a modern game). Actual gameplay vs the computer or against a second player locally doesn't glitch or hesitate but game menus, selecting skins/items/characters has some terrible lag and delay. It probably has something to do with everything on servers but MK 11 doesn't have this issue.

Overall, MK 1 screams nrs didn't listen to fan feedback or the community. A lot of popular features and characters were not part of the game and nrs created a game that paywalled a lot of stuff. The game feels as if it is a pay-to-play moblie game with how invasions works and the slop items. Even the stances for characters are all the same (every kitana skin has the same stance as an example). The kameos are useless, take away fatality options from their playable character, lock out favorites from being playable (sonya, jax, etc), and feels as if it was an unfinished idea. Another big issue is changing characters for an agenda (cyborgs, ""cage"") which no one asked for but fans did ask for.

As a long time fan of the series I hope Mortal Kombat can get back to what made people love the game and a dev team who cares about the community gets involved.",False,2,1095
Mortal Kombat 1,1971870,209350369,buff tanya,True,0,99718
Mortal Kombat 1,1971870,209348556,story is poorly written and compared to the other games it feels slow.,False,1,3704
Mortal Kombat 1,1971870,209339885,"Its fun.
",True,0,877
Mortal Kombat 1,1971870,209321789,bn,True,0,587
Mortal Kombat 1,1971870,209320955,"good
",True,0,3674
Mortal Kombat 1,1971870,209317796,"Did not play a minute,
The game refuse to run without connection to the internet. To play the story mode...
Thanks to Denuvo that requires to steal information from you despite you paying for the game.
Then something was apparently still running in the background while I was playing another game...
Such a crap...",False,1,579
Mortal Kombat 1,1971870,209294315,"Mortal kombat 1 For the sega mega drive is better than this one 
Feels like you playing COD with all skins and rainbows",False,0,126
Mortal Kombat 1,1971870,209257743,good but not pefectt,True,0,249
Mortal Kombat 1,1971870,209237552,good fighting game,True,0,1354
Mortal Kombat 1,1971870,209227076,this game sucks and scorpion is useless,False,1,996
Mortal Kombat 1,1971870,209221366,gugu gaga,True,0,603
Mortal Kombat 1,1971870,209206726,"This game sucks on all fronts and I don't know where I should begin. 
It's 2025 and this game has:

1. Gameplay feels stiff and inferior compared to Street Fighter 6 and Tekken 8. Animations still feel janky 
2. OGs like Sektor, Cyrax etc are NOT playable 
3. Poor UX/UI, specifically on stage selection. Like what the hell??? The stage background is blurred out
4. Limited customization!!! Weird predefined color pallets to choose from!!! 
5. And my main gripe: you can only pick ONE outfit!!! You can only edit one outfit. There are no other outfits to pick from in the character selection! No slots for custom outfits, no other outfits to pick from in general. Like what the hell??? 
6. Despite all the things mentioned above, NRS and WB charge a significant amount for DLCs

However, story is solid. Presentation is good. Fatalities etc can be fun and satisfying and that is about it unfortunately. I also own MK X and 11. I prefer those over MK 1 any day. Fundamentally, gameplay wise, mechanics, spacing, customization and overall quality - SF6 and T8 are way ahead.",False,3,206
Mortal Kombat 1,1971870,209156512,haha boom boom pow,True,0,278
Mortal Kombat 1,1971870,209121888,gud,True,0,2833
Mortal Kombat 1,1971870,209112361,"i want to fucking love this game. but this game has given me more problems than FUCKING FOR HONOR. i cant get in a singular match without some fuckass spammer. there is just random fps drops. stutters EVERYWHERE. dont buy this game. get mk11 or mkx. this game is a FUCKING mistake
",False,0,426
Mortal Kombat 1,1971870,209092411,i wish to be violated by an older woman,True,0,2316
Mortal Kombat 1,1971870,209071088,"*-This review has been edited to eliminate the views of another who frequently gets on my account to play games on my pc.-*
The before mentioned views were not of my own making but that of my brother. Game has a moderate skill ceiling. Requires a bit of practice and patience to get combos down. Cheaters are low but never 0 (my brother will claim otherwise.) ",True,0,2363
Mortal Kombat 1,1971870,209045466,I think the graphics are very very good and the Kombat and Kombos are super good and very fluid and are nice to string. And I think it has a good selection of characters but I think they could have added more but I would definitely recommend this game.,True,2,8002
Mortal Kombat 1,1971870,209045071,goofy ahh fighter people lol,True,1,469
Mortal Kombat 1,1971870,209032968,meh,False,1,18735
Mortal Kombat 1,1971870,209028662,The GOAT,True,0,381
Mortal Kombat 1,1971870,209026921,COOL,True,0,2398
Mortal Kombat 1,1971870,209025315,Graphics are too good and the game is engaging. Story mode has been the best part of the game. All love to my most favorite game of all times.,True,0,1700
Mortal Kombat 1,1971870,209020761,ninjas.,True,0,1836
Mortal Kombat 1,1971870,208993838,very good,True,0,8129
Mortal Kombat 1,1971870,208988691,"I’m honestly stunned. If you (like me) have been listening to the doom-and-gloom crowd and staying away from this, let me tell you right now...they couldn’t be more wrong.

I fired up Mortal Kombat 1 for the first time yesterday (grabbed the Definitive Edition for eighteen bucks on Fanatical), and I’m honestly sitting here wondering what in the hell people have been complaining about.

I’ve been with this series since day one...since the arcades...since the sticky buttons, cigarette burns, and the magic of hearing “Finish Him” echo through a crowd...and I can tell you right now, Mortal Kombat has finally...fully...arrived.

This game is beautiful. The graphics are unreal. The animations are so fluid and natural that it feels like you’re watching martial arts cinema unfold in real time. The attention to detail is staggering...the character models, the light, the choreography, the sound of impact...everything feels handcrafted with purpose.

It’s like the franchise has matured into something extraordinary...aged and refined over decades...a vintage wine finally uncorked. You can taste every era in it, but it’s smoother, richer, and more deliberate than ever before.

And yet...I come online and all I see is people whining.

“Cyrax isn’t the same.”
“Scorpion feels neutered.”
“Raiden’s not a god anymore.”

Yeah...that’s kind of the point. Liu Kang rebuilt the timeline. The characters are different now. Their roles, their destinies...their relationships have shifted. That’s not betrayal of the lore...that’s evolution. It’s storytelling. It’s what keeps a thirty-year-old franchise from becoming a fossil.

People begged for a new direction for years...and now that we have one, they’re mad that it’s not just MK11 with a new paint job. Unreal.

MK1 isn’t MK11-2. It’s something else entirely. It’s cinematic...it’s expressive...and it’s finally found that perfect balance between classic brutality and modern flow. Every match feels alive. Every strike feels deliberate. It’s fast, but not frantic...fluid, but still weighty. You can tell NetherRealm has been tuning this craft for decades, and MK1 is where it finally all came together.

Even the story mode is a work of art. It’s not afraid to take risks or make bold choices with legacy characters. It actually explores what it means to rewrite fate...and how even gods can’t escape the cycle of conflict. For longtime fans, that’s powerful stuff.

And don’t even get me started on the production quality. The facial animation alone puts most triple-A games to shame. The sound design...the cinematography...the direction of each cutscene...this is world-class. It’s absurd that people look at all this and still cry “lazy” or “rushed.” There’s nothing lazy about this. You can feel the hours, the sweat, the passion, and the technical mastery that went into every single frame.

It’s honestly hilarious watching the same people who were probably toddlers when MK9 dropped try to tear this apart because it doesn’t spoon-feed them nostalgia in the exact flavor they wanted. Some folks just don’t know how good they have it.

As someone who’s seen this series evolve from blocky digitized sprites to what it is now...this feels like the moment Mortal Kombat reached full artistic and mechanical maturity. It’s finally confident in its own skin. It doesn’t need to prove anything anymore.

So yeah...say what you want about missing features or roster choices, but from where I’m standing, this is the most visually refined, fluidly animated, and thoughtfully built Mortal Kombat game ever made. It’s the first time the words fighting game and art form can sit in the same sentence without irony.

For eighteen bucks, I’m sitting here absolutely blown away by the craftsmanship...and I honestly can’t relate to the constant negativity surrounding this masterpiece.

Mortal Kombat 1 isn’t just another sequel...it’s the culmination of everything this franchise has been trying to become since 1992.

So maybe...just maybe...stop nitpicking long enough to appreciate what’s actually in front of you. Because this isn’t a failure...this is an arrival.",True,5,1733
Mortal Kombat 1,1971870,208981299,"The game is good, it's not MKX but it's definately solid. There's things here I personally don't like, i.e the microtransactions, half the roster being DLC and the invasions being boring. The cameo system took some time to get used to, but its... there. I saw it in the trailer and thought Tag Team had returned but that's a me issue. The gameplay is solid and the story is interesting enough, at least until Act 3. Overall, the core concept could have been executed better but the game looks and plays really well. Just be sure to wait for a sale and grab the ultimate edition or whatever they ended up calling it this time.",True,0,3005
Mortal Kombat 1,1971870,208980350,"Nothing new or innovative but still fun.
Buy the definitive version only, as without it you will be missing some of the most interesting and enjoyable fighters. Having the chance to pit the T-1000 against Homelander or Peacemaker against Conan the Barbarian is great.
The game does nudge you towards micro transactions but this can be avoided with some grinding and it shouldn't stop you enjoying your experience.

",True,0,362
Mortal Kombat 1,1971870,208972529,nkjn,True,0,559
Mortal Kombat 1,1971870,208935204,"I see why this game is hated by Mortal Kombat veterans. I didn't start the franchise until this year but this is my last game to get through after beating the others. I find MK 9, 10, and 11 to be the superior games. They could've went anywhere with this story as they had a clean slate and it's just a regurgitation of past games. I prefer the character looks of old. Kitana just doesn't look right to me. 

That being said, outside of the Ps1 games costing me a little bit of money, these games are very affordable on sale anywhere from $5-$15. Campaign mode is worth it and then I'll never touch this game again. MK 9-11 is where it's at.",True,0,338
Mortal Kombat 1,1971870,208932025,"Good, but MK11 is better.",True,1,2754
Mortal Kombat 1,1971870,208927354,Great!!,True,0,404
Mortal Kombat 1,1971870,208905084,FUN,True,0,1150
Mortal Kombat 1,1971870,208903798,"I can't in good conscious give this game a positive review.

I will say I do enjoy the story mode, it's fun and it doesn't take it self too seriously and the game looks amazing. Outside of that, the game feels way to freemium when it comes to unlocks and all that. Have to get to level 15 to unlock all Fatalities/Brutalities is a bit much, easy fatalities are earnable but also can be purchased. It just feels like outside the story, the game is not much fun to play. After I finish the DLC, I will be putting this game down for good, glad I got it on sale.",False,1,884
Mortal Kombat 1,1971870,208902491,"THIS GAME IS A PILE OF SHIT

i have to say this is the worst mortal kombat game by far, the kombat is absolutely trash the kombos are not made for casual players which prevents it from being a fun game to play to just kill some time, its clear the kameos and heaps of dlc characters are purely for monetary gain also the kameo characters could just be tag team like mk9 but no netherrealm saw a possible business venture and ruined what could have been a genuinely fun and useful mechanic on top of this the story of these games is getting so boring and repetitive its just the same time travel multiverse shit we see done everywhere in modern media that completely removes the stakes (as if mortal kombat had stakes to begin with) this game simply feels like a big fat reminder that the gaming industry is quickly abandoning its roots of fun providing to lean into more and more lazy cash grabs that require a rocket science phd to play properly i desperately hope whatever netherrealm shits out next is actually fun and satisfyiong to play and proves me wrong in my thinking that theyre just another greedy gaming corp that simply wants nothing but a quick buck

edit: also wtf is with all the dlcs costing as much as their own individual games when most likely they offer 5 minutes of unique gameplay to then just rub salt on the open wound it slashed directly down the centre of your ballsack from repeating all the problems previously discussed

another edit: this game SEVERELY lacks the replay value of the last games for examlpe mk9 was my first mk game ever and i must have spent hours upon hours playing it with my dad and as ive grown up ive revisited it and had phase after phase of falling in love with the game again similar to mkx i have around 150 hours on steam due to how much it initially gripped me and from revisiting it as the years have gone by and i vividly remember the excitement i felt when the mk11 trailer dropped and i saw raiden obliterate scorpion before another scorpion appeared then when it actually came out i was amazed when i could actually play as shao khan, fast forward to the release of mk1 it was far too expensive to get right away so i had to wait or a while and watch yt vids of the gameplay and the new kameo shit building interest and intrigue, when i got the game my pc at the time could barely run it but i tried to push through and maybe excused a bit too much of the shitty game on the pc but now i have a way stronger setup ive revisited it and i can confidently say i had the worst experience ive ever had with a mk game and i will not be reinstalling it and replaying it countless times like i have with the other ones",False,0,739
Mortal Kombat 1,1971870,208872654,"⭐⭐⭐⭐⭐
nice👌",True,0,959
Mortal Kombat 1,1971870,208856249,W GAME,True,0,3212
Mortal Kombat 1,1971870,208852862,"as a big mortal kombat fan
the story is boring, the combat is worse then previous games, it has more micro transactions than any of the previous games, the characters designs are uninteresting
this is the worst mortal kombat game and after beating the story mode i just want to play mk deception again.",False,43,271
Mortal Kombat 1,1971870,208850627,Noice,True,0,14005
Mortal Kombat 1,1971870,208847985,recommended,True,0,16091
Mortal Kombat 1,1971870,208843472,Nice,True,0,2422
Mortal Kombat 1,1971870,208836142,WELL!,True,1,6395
Mortal Kombat 1,1971870,208820684,fun game,True,0,1009
Mortal Kombat 1,1971870,208783824,The best game!,True,0,604
Mortal Kombat 1,1971870,208774517,Ghostface is the best. Best one yet.,True,0,693
Mortal Kombat 1,1971870,208769786,great game,True,0,2631
Mortal Kombat 1,1971870,208756840,"Mortal Kombat 1 | Liu Kang, the “Chino de Mierda” Chronicles
Ayo, lemme tell ya — Mortal Kombat 1 is straight heat. Beautiful chaos, crisp punches, and enough gore to make your controller flinch. Pure art, bro.

But man… that Liu Kang. Every damn session, my buddy “El Comisario” picks him like it’s a sacred ritual, and I’m there, yelling “¡Chino de mierda!” while this dude teleports, kicks, and flexes his god powers like he’s the CEO of pain. Calm down, Kung-Fu Jesus.

Still, the game? Absolute banger. The visuals go crazy, the combos feel smooth, and every match turns into a masterclass in friendly destruction. It’s the perfect excuse to beat the hell outta your friends and laugh about it right after, ‘cause that’s what real gaming’s about.

So yeah, Mortal Kombat 1: play it, shout at Liu Kang, and keep the squad strong — one fatality at a time.",True,0,859
Mortal Kombat 1,1971870,208756738,"great game, I love the game",True,0,313
Mortal Kombat 1,1971870,208755901,bro acting like he aint d,False,0,2816
Mortal Kombat 1,1971870,208751035,good,True,0,1112
Mortal Kombat 1,1971870,208746718,"We WUZ Mortal kombat n sheeeet. If i were to summarize MK1 into 3 words it would be laziness, disappointment and greed.

Story:
Story is slightly better than in MK11 however after halfway its same shit as in MK11. Timeline go BRRRRRRRR. The best way how to continue story when you have lost all creativity and ideas is  Timeline/Multiverse and sheeeet. Chapter 15 is MEME, i dont know why developers have to put this zoomer humor into every fucking serious franchise. MK isnt fucking Street Fighter for kids. DLC story was ok only because of Havik however you have been forced to play 2/3 of story as the most disgusting character in the game (Tanya).

Characters:
All female characters except the black one, looks like that disgusting bitch from Ghost of Yotei. Raiden and Kung Lao models are same, Scorpion and Sub-Zero models are same. Developers forgot why is Megan Fox famous and i can tell you its not Acting/Voice Acting. Customization is far worse than in MK11. Race and Gender swap for Cyrax and Sector,

I remember my grandmother saying to me ""I dont care what they tell you in school""  Cyrax was black woman. As it was not enough they gave her the most generic ""African tribe"" accent. There are only few characters which kept their design from previous game unfortunately most of them are cameo characters which you cannot play.

Content:
Towers with modifiers are ok however they are extended with TYM event which is doing nothing despite of your success or failure. Krypt has been replaced by Invasions which was the biggest mistake. I finished one invasion and i have had enough. When i bought this game i expected fighting and not fucking pinball/zombie/arcade minigames. When you expect me to do combo trials 100 times with character i have never ever played before, at least remove that fucking stage loading and ""YOU LOSE"" animation.

Cameo system:
During fights you can call your cameo (second character)  fighter to perform some moves which can extends/fuck up your combos or can give you some additional effects like armor and so on. I dont understand why developers havent finished them and not gave them full move set and made them playable as it was in MK9. Is it too much to ask for?

Conclusion:
Netherrealm studios made Mortal Kombat franchise from game which you turned on when you wanted to play against other people on Friday night to full time daily job where you have to farm character levels to unlock Fatalities/Brutalities and Skins in stupid minigames but dont worry you can visit their Microtransaction shop to make it less painful. I strongly hope that they will let MK rest in peace and move on to butcher another franchise.",False,2,2311
Mortal Kombat 1,1971870,208741669,not my favourite mk1.... the kameos are shite...,False,0,10494
Mortal Kombat 1,1971870,208736227,"good
",True,1,516
