game_name,app_id,review_id,review_text,voted_up,votes_up,playtime_forever
Resident Evil 4,2050650,209974275,wheres everyone going? bingo?,True,0,874
Resident Evil 4,2050650,209972685,10/10,True,1,11238
Resident Evil 4,2050650,209971447,cant express how much i love this game,True,0,1178
Resident Evil 4,2050650,209970752,"As a big RE fan, I didn't really like the original RE4 very much but this remake was very well done.",True,0,7128
Resident Evil 4,2050650,209968810,Ada Wong ;),True,0,1504
Resident Evil 4,2050650,209966594,yes,True,2,3167
Resident Evil 4,2050650,209964941,it is possible to beat the game with one hand… can confirm,True,0,1063
Resident Evil 4,2050650,209964754,one of the best games of all time,True,0,565
Resident Evil 4,2050650,209961451,Just completed the game with all the models and achievements unlocked 100%. One of the most enjoyable video games I've played in a long while.,True,0,6117
Resident Evil 4,2050650,209958790,"Over stays it’s welcome in the second half. 
8.5/10",True,0,1707
Resident Evil 4,2050650,209957990,Outstanding game. Amazing graphics and design.,True,0,1441
Resident Evil 4,2050650,209955426,"Overall Score: 7/10
Story: 7/10 
Gameplay: 8/10 Traditional mechanics with some new features works really well together, however, a lot of the combat just does not feel smooth at all. 
Graphics: 9/10 Great environment, atmosphere and general graphics for everything.
Solo VS Online: 5/10 5 is the max i can give for a solo only game
Achievements: 6/10 Score comes down if I have to complete more than 2 playthroughs of the entire game.",True,0,1156
Resident Evil 4,2050650,209953969,spooky scary skeletons send shivers down ur spine,True,0,189
Resident Evil 4,2050650,209953573,i love how in separate ways ada is 99% of her time checking up on leon,True,0,717
Resident Evil 4,2050650,209953048,could help ava better at the start of last chapter,True,0,1290
Resident Evil 4,2050650,209951916,Amazing game :),True,0,1145
Resident Evil 4,2050650,209948158,a great game for nefarious dwellers within a residence.,True,0,345
Resident Evil 4,2050650,209947254,Best RE remake !!,True,0,1311
Resident Evil 4,2050650,209942494,perfect game love it,True,0,1378
Resident Evil 4,2050650,209939274,One of my all time favourites. The time spent on my professional S+ run on my playstation led me through some of my most intense moments in gaming. A point of pride to unlock those cat ears. Gloria Las Plagas!,True,0,1095
Resident Evil 4,2050650,209935813,"[h1] 9/10 [/h1]

[h2] PROS: [/h2]
[b] + Visual Design [/b]
Astonishing graphics as usual from RE Engine. Very detailed, amazing lighting.

[b] + Atmosphere [/b]
Even though the game is more of an action game than a survival horror, it still succeeds in creating a tense atmosphere.

[b] + Audio Design [/b]
Typical strong Resident Evil audio design to set up an appropriate atmosphere.

[b] + Combat Mechanics [/b]
Stealth kills and a parry mechanic are introduced.

[b] + Characters [/b]
Intriguing character interactions.

[b] + Inventory/Merchant [/b]
The inventory management, weapon customizations, crafting and an anticipation for new Merchant's shops feel all great.

[b] + Exploration/Puzzles [/b]
Enough treasures to feel that the exploration is worth it.
Decent puzzles requiring significant brain usage.

[h2] CONS: [/h2]
[b] - Repetitive Encounters [/b]
In the last third of the game I felt burnt out from the sheer amount of enemy encounters you have to deal with. At least it got a bit better near the end thanks to some circumstances and a new enemy type, that is sadly very easily killable once you figure it out.

[b] - No Fear [/b]
The game being more action packed comes at the cost of not inducing the high levels of fear in the player.

[b] - Some Boss Fights [/b]
Several boss fights could have been definitely more creative.",True,0,2601
Resident Evil 4,2050650,209931430,ada wong futa mod,True,1,3396
Resident Evil 4,2050650,209930731,애슐리 ㄱㅅㄲ,True,0,798
Resident Evil 4,2050650,209926504,LOVEEE!!,True,0,2023
Resident Evil 4,2050650,209926459,very good game,True,0,378
Resident Evil 4,2050650,209921887,"Best remake of any game I have ever played. This is now one of my top 3 resident evil games to date. 

The Gameplay is smooth and improves in every way from the 2004 resident evil 4 game. The Voice actor for the Leon did a great and the Animations and cutscene where great, I all ways watch them when ever I start a new game.",True,0,10513
Resident Evil 4,2050650,209921526,"Remember dudes, headshots doesn´t always work.",True,0,1567
Resident Evil 4,2050650,209914901,"I love this game! Played the original 2005 version and this exceeded my expectations. Would 100% recommend this game, and I plan on replaying once I'm done with the main story line to get all achievements.",True,0,1227
Resident Evil 4,2050650,209914274,"Where's everyone going?
Bingo? 
- In HD",True,7,3848
Resident Evil 4,2050650,209914192,Leon Skennedy.,True,0,8101
Resident Evil 4,2050650,209912717,the best produdct ever,True,0,4575
Resident Evil 4,2050650,209910955,"Cinema, lifechanging, honestly just really fun. Imma name my firstborn Ramon Salazar",True,0,1674
Resident Evil 4,2050650,209910813,mid,True,0,429
Resident Evil 4,2050650,209910441,"An amazing remake of an all time great video game. If you've played the RE4 on PS2 or Gamecube, buy this game. If you like Resident Evil games, buy this game. If you like games in general, buy and play this game.
One of the easiest games to recommend to anyone ever.",True,0,1269
Resident Evil 4,2050650,209906130,"Gameplay at its finest; every move, every strike, and every encounter feels fluid, intense, and incredibly satisfying.",True,0,4645
Resident Evil 4,2050650,209905816,Christian transhumanism is not sexy,True,0,961
Resident Evil 4,2050650,209905156,This is a masterful remake of one of my favorite Resident Evil games.  Loving every second of it.,True,0,611
Resident Evil 4,2050650,209898613,Great game. Best in the series.,True,0,1670
Resident Evil 4,2050650,209892858,VERY GOOD,True,0,642
Resident Evil 4,2050650,209892028,Updates the classic RE4 to modern standards. Fun to play and stays faithful to the original.,True,0,1633
Resident Evil 4,2050650,209889599,Mantap.,True,0,3525
Resident Evil 4,2050650,209889062,"เป็นภาคที่เกมเพลย์ดีที่สุดแล้ว ณ เวลานี้ เล่นซ้ำได้มันส์ๆแน่นอน

การเล่นโหมด Standard จบแล้วกลับมาเล่นใหม่ในโหมดยากขึ้นเช่น Hardcore จะได้ปืน,ทรัพยากรทั้งหมดกลับมาด้วย อย่าลืมประหยัดเผื่อเอาไว้ใช้เล่นอีกรอบ",True,0,2160
Resident Evil 4,2050650,209885307,loved it,True,0,4179
Resident Evil 4,2050650,209882486,Best one of the Remake Trilogy,True,1,1418
Resident Evil 4,2050650,209880659,"didnt work
",False,0,166
Resident Evil 4,2050650,209879974,"good, only played for ada wong",True,0,1036
Resident Evil 4,2050650,209876142,"They did this remake justice! true to the original with more added, better graphics, and better frame rate! the best game ive played in a while! s!",True,0,1479
Resident Evil 4,2050650,209875049,my fav re game,True,0,3149
Resident Evil 4,2050650,209873795,"Decent, dying from stupidest things, ammo nowhere to find same as heal, 50% fightning with knife, cant buy ammo, but you can buy rpg..",False,0,1080
Resident Evil 4,2050650,209870713,8.45/10,True,0,7453
Resident Evil 4,2050650,209869537,10/10,True,0,557
Resident Evil 4,2050650,209867495,Leon aurafarming,True,0,860
Resident Evil 4,2050650,209866050,"Resident Evil 4 Remake makes an already amazing game into an even better one
This is just perfection
10000000/10",True,1,1895
Resident Evil 4,2050650,209864994,"
---{ Graphics }---
☑ You forget what reality is
☐ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☑ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☑ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☐ Old Fashioned
☑ Workable
☐ Big
☐ Will eat 15% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☐ Easy to learn / Hard to master
☑ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☑ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☐ Good
☑ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☑ Average
☐ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☑ Never heard of
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☐ 9
☑ 10

---{ Author }---
☑ https://vojtastruhar.github.io/steam-review-template 
",True,0,1254
Resident Evil 4,2050650,209862274,"was very fun, i enjoyed hearing leon kennedy whimper submissively",True,0,499
Resident Evil 4,2050650,209857448,Very good game i enjoyed alot,True,0,957
Resident Evil 4,2050650,209849141,made me nut,True,1,249
Resident Evil 4,2050650,209840709,★★★★★,True,1,1724
Resident Evil 4,2050650,209831196,Pretty good.,True,0,1446
Resident Evil 4,2050650,209822833,holy peak leon backflips purely for aura,True,0,1550
Resident Evil 4,2050650,209822253,LEOOOOOOOOOOOON!,True,0,1781
Resident Evil 4,2050650,209819459,one of the best remake...,True,0,6758
Resident Evil 4,2050650,209818123,Denovu staying on way too long and scummy mtx dampen an otherwise good remake experience.,False,0,1851
Resident Evil 4,2050650,209816921,such a great game,True,0,1155
Resident Evil 4,2050650,209815678,Best game ever just got better.,True,0,3768
Resident Evil 4,2050650,209813361,.,False,0,18262
Resident Evil 4,2050650,209810169,"Amazing remake, what an incredible game!",True,0,1827
Resident Evil 4,2050650,209809425,Goated game fr,True,3,1839
Resident Evil 4,2050650,209806720,"Favorite game ever, if you haven't given it a chance, why not?",True,0,997
Resident Evil 4,2050650,209806630,que jogo incrivel socorro,True,0,2189
Resident Evil 4,2050650,209804282,"Loved this on PC, now playing on psvr2 and starting NG+. I don't buy a game twice for no reason - Capcom is one of the most in tune AAA developers left. Since 7 it's been nothing but straight bangers. Buybuybuy",True,0,1894
Resident Evil 4,2050650,209801435,100/10 Y GOD,True,0,1450
Resident Evil 4,2050650,209800789,"Overall, its a good game to kill time, especially if discounted price. But I wish more attention had been given as with previous RE titles. Basically, it feels like devs got lazy and just made a re-hash of Tomb Raider 2013 with improved textures and better graphics. Every time I play, this game it feels so eerily similar to Tomb Raider 2013 in many respects:  gameplay, super annoying re-spawning enemies who throw weapons/explosives, super-cluttered environment. For some reason, in this chapter of RE, the design/personality of both main characters is insufferable. Ugh. (I wish they looked at Claire's design and resulting popularity before release)",True,0,260
Resident Evil 4,2050650,209800003,"These residents are evil once again, Leon",True,0,122
Resident Evil 4,2050650,209798619,leon kennedy yum,True,0,4947
Resident Evil 4,2050650,209797408,The part where you have to fight off hundreds of people at once while stuck in the cabin is absolutely unbearable and I will never replay this game solely because of this specific level. It's also about 20 minutes long with no save point.,False,1,353
Resident Evil 4,2050650,209796484,Great game,True,0,2421
Resident Evil 4,2050650,209796001,"Coming to this game for the first time in 2025 is a bit weird. Technically it is a bit outdated (and I do not mean graphics, just the overall gameplay, movement, combat etc.). It also isn't very horror-y, more like a whack-em 3rd person action shooter. Enemies are more or less the same throughout the game even though their skins develop. The puzzles are relatively easy and not very elaborate.
I didn't hate it at all but I will probably not be coming back. 

A big plus, compared to RE2, is that playing for Leon vs Ada is really completely different experience and you're not feeling like you're replaying the same thing all over.

6.9/10.",True,0,1951
Resident Evil 4,2050650,209792643,yes,True,0,1133
Resident Evil 4,2050650,209792432,This should be the bar for how to do a remake fatefully without sullying the legacy it is portraying.,True,0,4013
Resident Evil 4,2050650,209791969,.,True,0,509
Resident Evil 4,2050650,209790286,Where'd everybody go? Bingo?,True,0,1864
Resident Evil 4,2050650,209789162,its gay but good so...........ya,True,0,1011
Resident Evil 4,2050650,209786607,อะบรีซ่าๆ,True,0,7490
Resident Evil 4,2050650,209765172,Great Game,True,1,3624
Resident Evil 4,2050650,209764736,"I first played Resident Evil 4 when I was 11 or 12, and because of the dark atmosphere, I never got past the second level.
Now, almost 15 years later, I wanted to give it another go, and damn, this game is good. The characters and atmosphere are really captivating, and you never notice that this game is actually over 20 years old. This also shows what a good remake this is.

Overall, it's a timeless classic must-play for every horror fan, which also shows that gameplay mechanics for games have stagnated over the last 20 years.

The only point I might criticise is the fact that the craziness of the boss designs and the sense of supernatural abilities or movements in some of the cutscenes for the individual main characters make it clear that this is a Japanese game, and this sense of flawlessness means that some of the enemies can no longer be taken seriously.",True,0,858
Resident Evil 4,2050650,209762775,I play one-handed.,True,0,386
Resident Evil 4,2050650,209761778,Me gusta la parte en la que masacré a todo un pueblo. Sus habitantes son realmente malvados?,True,0,1032
Resident Evil 4,2050650,209760602,Good Action decent challenge if you are a completion challenger,True,0,7144
Resident Evil 4,2050650,209755930,L e o n .,True,0,1309
Resident Evil 4,2050650,209753896,"gg
",True,0,947
Resident Evil 4,2050650,209749646,i love the game,True,0,748
Resident Evil 4,2050650,209748723,es muy bueno.,True,0,2077
Resident Evil 4,2050650,209748455,"just can said really is good game also. no need compare the old Re4, both is good.
and all Re remake series is nice, i like all",True,0,4353
Resident Evil 4,2050650,209747921,"Fantastic remake. Like the OGRE4 - this is far ahead of its time.  Beautiful as it is hideous.  Gunplay, especially in Mercenaries, is so John Wick (if you want it to be).   If you played the original RE4, you'll feel right at home with this, and then some.",True,0,1736
Resident Evil 4,2050650,209744774,Keon Lennedy,True,0,5260
Resident Evil 4,2050650,209742596,leon kennedy breathes heavily in this highly reccommend,True,0,458
Resident Evil 4,2050650,209741419,"Awesome remake. Story was great, visuals fantastic, and combat feels amazing. Get this game on steam sale if you can, 100% worth it!",True,1,1050
Resident Evil 4,2050650,209738914,"im bloody lost and dont know what to do, please help please help please help please help please help please help please help please help im lost and confused please help",True,0,284
Resident Evil 4,2050650,209738501,"Incredible game! I am playing all the resident evil games for the first time and four is definitely my favorite one. It looks amazing, the creatures are terrifying and the music in every area leaves you filled with suspense.",True,0,1415
Resident Evil 4,2050650,209737690,i love leon's pecs and the plot line (leon's pecs). incredible game play and i've played it three times on my xbox so i can see leon's pecs in a full tv screen size,True,0,58
Resident Evil 4,2050650,209734955,THIS GAME IS GLORIOUS WOULD RECOMMEND ITS AWESOME AND DIFFICULT,True,0,633
Resident Evil 4,2050650,209734942,"Absolute peak. Thought the devs gave everything they had in the original RE4, but this remake goes beyond that.",True,0,6868
Resident Evil 4,2050650,209734707,Excelente remake,True,0,3673
Resident Evil 4,2050650,209733760,This game is incredible. I don't know why it's taken me so long to play this.,True,0,1034
Resident Evil 4,2050650,209727147,"Glad i could play this classic, wonderful game with wonderful graphics! 
10/10",True,0,1500
Resident Evil 4,2050650,209724836,"Resident Evil 4 was my first in the series, I wasn't really sure what to expect as I don't usually play horror games so it was definitely an experience, I was a bit hesitant to try but I had a friend slightly convince me to get it. They ended up watching me play the entire game. 
While the game wasn't as scary as I thought it'd be It was definitely a lot more enjoyable with someone watching me play it lol.

The game was really enjoyable, the gameplay which was a bit frustrating and annoying at times but most of the time it felt fun and engaging. you never felt like you could thrive and you had just enough to barely get by. 

The story itself was really good too, I loved how its basically one huge map with everything kinda connected to each other.  Leon is really such a lovable character, I love how he is corny and kinda silly sometimes but he also tries to do the right thing even if its not easy and he really cares for [spoiler] Ashley :) [/spoiler] they were really cute together. 

I did really enjoy the game and I am kinda interested in playing other Resident evil games, I at least want to play the other games that Leon is in.


One thing that I did find kinda rough was all those bear traps lol, i dont know who was laying them but I managed to step on every single one of them.",True,0,1273
Resident Evil 4,2050650,209724502,"Peak Resident Evil, gameplay and replayability 10/10 .",True,0,2301
Resident Evil 4,2050650,209712207,Where's Everyone going? Bingo?,True,0,447
Resident Evil 4,2050650,209708580,i love leon :3,True,0,1003
Resident Evil 4,2050650,209708132,leon kennedy,True,1,791
Resident Evil 4,2050650,209706840,"Good Game. World and areas feel much bigger than Resident Evil 2/3 Remasters, but I still think the Ethan Winters saga takes the cake. A couple enemies are imo god awful and just annoying, but everything is balanced pretty well. Baby Eagle best partner",True,0,1529
Resident Evil 4,2050650,209704715,breddy gud,True,0,447
Resident Evil 4,2050650,209704247,As good as RE2 remake.,True,0,3142
Resident Evil 4,2050650,209693830,Great game. Didn't disappoint despite the nostalgia.,True,0,5087
Resident Evil 4,2050650,209692310,GOAT,True,0,1827
Resident Evil 4,2050650,209687653,this games just fking good,True,0,1846
Resident Evil 4,2050650,209686325,SAYA CINTA RESIDENT EVIL 4 REMAKE,True,0,617
Resident Evil 4,2050650,209683251,"it's great! modernized while staying true to the classic release, just a fun time all around",True,0,1359
Resident Evil 4,2050650,209679981,leon,True,1,4587
Resident Evil 4,2050650,209679042,"the only positive thing that can be said about this slop is it made me re play the orignal agian.

if you like this game over the o.g I genunily think you should be reported as a domestic terrosist with asbergers as you have no right owning a brain let alone a body.

as far as slop remakes go sorry not sorry this is the second lowest on the totem pole just above the abonation of the silent hill 2 remake. yes this includes the re 3 remake that atlest had the decency to only jerk me off for 3 hours before disapontinly not making me finish compared to this fucking slog.

all the character, sole and charm of the original is gone.

visual style is traded for visual fedility with no thought or care put into it.

shits cut out.

vo's sound like either mentally handicapped adults or shit you would here in a fan film.

the core of the gun play has been sucked out to the point where this is just generic 3rd person shooter number 300067.

is you like re4 dont play this.

i only suffered to the end to see if anything would improve but alas like a pedo at a pre school it did exactly what i expected. raped me in the ass and tainted my childhood,

thanks capcom.",False,1,1014
Resident Evil 4,2050650,209675771,Favorite game for a reason,True,0,1252
Resident Evil 4,2050650,209674535,"It's amazing, sucks that I'm late to the party!",True,0,2407
Resident Evil 4,2050650,209673309,duh\,True,0,188
Resident Evil 4,2050650,209671354,"Frankly speaking, Resident Evil 4 Remake's an absolute masterpiece that flawlessly blends heart-pounding horror, breathtaking visuals, tight & satisfying combat and a brilliantly reimagined storyline into an unforgettable experience that honors the original while elevating it to a whole new level of modern excellence!!! Moreover, The remake delivers some of the smoothest and most exhilarating gameplay I’ve ever experienced in a survival-horror title, with every weapon upgrade, every enemy encounter, and every intense boss fight feeling polished, responsive & incredibly rewarding. Last but not least, Resident Evil 4 Remake kept me on the edge of my seat from beginning to end with its cinematic pacing, gripping tension, adrenaline-filled encounters, and immaculate production quality that never once dips throughout the entire journey, fr!",True,0,2588
Resident Evil 4,2050650,209667812,wheres everybody going .. bingo ??,True,0,2182
Resident Evil 4,2050650,209663975,Yep its the one.,True,0,4119
Resident Evil 4,2050650,209663393,Great game,True,0,3637
Resident Evil 4,2050650,209662363,peak,True,0,1021
Resident Evil 4,2050650,209661495,super duper fun and cool !,True,0,217
Resident Evil 4,2050650,209661097,Excellent Remake. RE4OG was amazing and this is equally great! best RE game in the series.,True,0,5532
Resident Evil 4,2050650,209651390,one of the games of all time fr,True,0,1315
Resident Evil 4,2050650,209650827,Very GREAT GAME just BUY IT!!,True,0,1093
Resident Evil 4,2050650,209645672,Essential action game. Strong replay value. Get your moneys worth.,True,0,16945
Resident Evil 4,2050650,209640020,e s p a n a,True,0,1520
