game_name,app_id,review_id,review_text,voted_up,votes_up,playtime_forever
Rust,252490,210587072,"Who here like being rocked or sniped over and over as a newbie?  NOT THIS GUY. So I don't PVP. I solely PVE like a lil punk.  So what? Wanna fight about it?  Fun game. Fun times. If you cheat, I hope Camomo gets you! HAHAHAHA.
Solid 8.3 turduckens out of 10 what cha ma effits.",True,0,28580
Rust,252490,210586810,7k hours and hate it with passion,False,0,103567
Rust,252490,210586687,"might be addictive
",True,1,28860
Rust,252490,210586006,brr brr,False,0,288700
Rust,252490,210584714,very good,True,0,23732
Rust,252490,210584614,nice,True,0,52847
Rust,252490,210583539,:0,True,0,2038
Rust,252490,210583405,Amk rusları,True,0,8201
Rust,252490,210583153,=),True,0,15561
Rust,252490,210581675,its ok,True,0,151847
Rust,252490,210580960,GOOD,True,0,446
Rust,252490,210580852,"Leave all the hard work to your unemployed friends, and it's a pretty good game.",True,0,15554
Rust,252490,210580837,"Best game ever!!!!!
",True,0,111848
Rust,252490,210578143,"Its definitely not for everyone but if you enjoy torture and pain, enjoy your time rusting",True,0,22479
Rust,252490,210575180,good,True,0,10524
Rust,252490,210574143,VERY GUUD! ME LIKE SOU MUCH,True,0,170327
Rust,252490,210573376,Goty,True,0,19521
Rust,252490,210572089,fun,True,0,3486
Rust,252490,210571940,Spawn on wipe day and pvp with rocks,True,0,96266
Rust,252490,210570771,Game good 👍🏼,True,0,102729
Rust,252490,210569993,A great PvP game that is difficult but rewarding,True,0,1786
Rust,252490,210569795,"Rust is a very well-thought-out game with an even more well thought out player base. I have never experienced a game that is more welcoming to both new and returning players. The language I have learned from playing this game is incredible. It seems that this communication is not tolerated in my community.

Gameplay Quality 8/10
Community Friendliness 10/10
New player Accessibility 10/10
Returning player Experience 10/10
Communication & Chat Behavoir 10/10
Overall Experience 9.5/10

",True,0,59745
Rust,252490,210569429,"yes
",True,0,110123
Rust,252490,210568947,"good :p
",True,0,12435
Rust,252490,210567692,Great game if you want to cry,True,0,174512
Rust,252490,210567645,"if you wanna ruin someones day

play it",True,0,9704
Rust,252490,210565909,valid but annoying at points but sm fun,True,0,24039
Rust,252490,210565564,very good game,True,0,108793
Rust,252490,210563542,"the best
",True,0,32643
Rust,252490,210562760,game hurts my balls,True,0,42562
Rust,252490,210562283,I love this game made me racist,True,0,68512
Rust,252490,210561856,pupup,True,0,63211
Rust,252490,210561481,nice,True,0,414
Rust,252490,210559171,this game has taken every weekend i had and every braincells left in me and i dont care 10/10 game,True,0,17694
Rust,252490,210556912,,True,0,30920
Rust,252490,210554857,I like to play this game when I hate my life,True,0,3076
Rust,252490,210553960,[spoiler] älä osta [/spoiler],True,0,54419
Rust,252490,210553792,"Rust is the only game where i log in to relax and immediately get bonked, robbed, and yelled at by a teenager—10/10, would suffer again.",True,0,25411
Rust,252490,210551308,video game,True,0,129279
Rust,252490,210548663,Pure action <3,True,0,54918
Rust,252490,210546161,"Rust is a challenging survival game that pushes you to think, adapt, and fight for every step. You start with nothing and work your way up by gathering resources, building your base, and surviving against other players. The game is intense and unforgiving, but it delivers some of the most exciting and memorable moments in any survival experience. If you enjoy competitive gameplay, teamwork, and strategic decisions, Rust is one of the best games you can play.",True,0,140671
Rust,252490,210545992,I recommend,True,0,14537
Rust,252490,210545984,"Good game 
You watched videos of getting rich than you join and getting grubbed than quit.
",True,0,175082
Rust,252490,210543104,Just reviewing because of the steam awards.,True,0,37786
Rust,252490,210540341,good game,True,0,21918
Rust,252490,210538757,good game,True,0,9969
Rust,252490,210537524,10/10 highly recommend (nominate for steam awards 2025),True,0,293182
Rust,252490,210530179,addictive game,True,0,24593
Rust,252490,210526428,game dyal ryal,True,1,1914
Rust,252490,210525671,"good game with much thought process behind it. Sadly its the same as csgo, its full of fat losers who cheat because they are losers irl and in games. Unplayable. Cheaters in game = dead game",False,0,9962
Rust,252490,210522693,Very good. Every Update/DLC is a good one.,True,0,11507
Rust,252490,210519849,"It's a combination of Love and Hate. 

and IT CONSUMES A LOT OF YOUR TIME.",True,0,66455
Rust,252490,210514306,love it,True,0,1726
Rust,252490,210513801,2k часов хватило что бы наиграться,True,0,131576
Rust,252490,210513488,some of the severs are like shoveing glass shards and tabasco down your thought but its fun,True,0,8227
Rust,252490,210510661,топчик,True,0,14058
Rust,252490,210508875,i suck at this game.,True,0,10762
Rust,252490,210508552,Remember 2 rules : trust no one and the loot is not yours (its just your turn with it),True,0,61529
Rust,252490,210506054,only good for playing with team,True,0,52665
Rust,252490,210505879,клановый игрок мне 15 лет,True,0,11658
Rust,252490,210505410,this game is really fun on low population servers but its really fun getting raided by a clan as a solo,True,0,8445
Rust,252490,210501106,"Despites all optimization issues I would still recommend this game to anyone to try as there is game mode for everyone. Game mode for people who likes their ass to burn (Hardcore PVP), Game mode for people who like set other players ass on fire (soft mode) and off course the mode for the rest veterans’ players who retired from PVP and just wants to water floors in their huge mansion (PVE mode).",True,0,270489
Rust,252490,210501089,"If you enjoy survival games with high-stakes PvP, deep crafting, and the thrill of building and defending your own base, Rust is absolutely worth trying. It’s challenging and chaotic, but incredibly rewarding once you learn the mechanics. If you like intense, unpredictable gameplay, Rust is a great pick.",True,0,179369
Rust,252490,210499435,"Игра прикольная но есть одно но, иногда когда играешь на официальном сервере, возникают проблемы в виде временных осадков с крыши соседа, решаются они очень легко, нужны лишь трубы, металл, дерево, порох, камень, веревка, и еще раз дерево. Используете крафт двухствольного дробовика изучаемого на первом верстаке, а так же патроны к нему (для них верстак не нужен), и еще изучаете лестницу, также на первом верстаке, потом после того как вы все скрафтили, бежите к соседу, и начинаете в грубой форме говорить и стучать по его голове дробинками, забираете винтовку, и все.
(ВОЗМОЖНЫ ПОСЛЕДСТВИЯ В ВИДЕ ОФЛАЙН РЕЙДА, ТРЕБУЕТСЯ КОНСУЛЬТАЦИЯ У СПЕЦИАЛИСТА)",True,0,5639
Rust,252490,210497147,"Unimaginable expirence for each server for every wipe, for every update. Combat sucks but only because of open field fire.     Nice optimizations ( Only because multiplayer-survival games usually suck at optimizing )
Fun community, but chaos filled, and i usually wasn't a part of it since i always played in shadows ( solo ) and it is usually boring.       This game isnt for newbies, here you can only survive if you have atleast 1k hours of expirence.     Its fun when you play with friends, but have you ever tried to find a teammate that wont betray you the second you leave the tc unlocked? welp, overral for me this game is partially enjoyable, for the expirence, for the lot of ways to gain loot, for variable weapons and progress system, i think its already perfect, but the new updates kinda ruined it for the players that cant roam for road-scientists.  (  By the way, these are my personal opinions, and I still haven't explored the game fully  )",True,0,44932
Rust,252490,210494268,w,True,0,5534
Rust,252490,210493639,boi ts game is so tuff and i love my life and no im not lying and i have a good life,True,0,5613
Rust,252490,210489956,its good,True,0,94305
Rust,252490,210489762,:),True,0,40593
Rust,252490,210487042,robota v2,True,0,214752
Rust,252490,210485140,I've played this game on this account and on my brother account I got like 3k hours and I can say this game is incredible so buy it,True,0,1972
Rust,252490,210482777,"Nice game, you can find anything you’re interested in, from PvP to farming and building a cozy base.",True,1,93367
Rust,252490,210482628,Pain so pain,True,0,5213
Rust,252490,210482539,Grief.  Endless Grief.,True,0,3808
Rust,252490,210481981,Either the best game you've ever played or the worst. The balance makes Rust one of the most extraordinary games out there,True,0,38905
Rust,252490,210481379,The BEST game that also hate 10/10,True,0,23171
Rust,252490,210480868,This game can take your life like a job,True,0,7548
Rust,252490,210479068,i like this game,True,0,51589
Rust,252490,210478046,vaya ñordo de juego,False,0,47995
Rust,252490,210475682,"I don’t even know how to explain this game, you will verbally assaulted…",True,0,29221
Rust,252490,210474904,This is the most addictiv game and at the same time it's so many bad words. But still I play game game for hours with out end.,True,0,51852
Rust,252490,210473915,its fun,True,0,24970
Rust,252490,210471101,rust,True,0,70945
Rust,252490,210470748,good game,True,0,46
Rust,252490,210469960,too many naked men,True,0,6767
Rust,252490,210469930,the game of next few years > 2000h player *_^,True,0,118714
Rust,252490,210468910,Good,True,0,5603
Rust,252490,210467096,Awesome game. 👍,True,0,29414
Rust,252490,210464770,BEST GAME!,True,0,10132
Rust,252490,210460582,Hee Hee Pee Pee :D,True,0,5756
Rust,252490,210458666,супер,True,0,52136
Rust,252490,210457859,RUST IS BEST OPEN WORLD GAME I HAVE EVER SEEN,True,0,7476
Rust,252490,210456391,eeeh good game if you want to lose your sleep,True,0,2135
Rust,252490,210456181,One of the best game ever made,True,0,3590
Rust,252490,210455565,most toxic game i've ever played but still very good,True,0,7074
Rust,252490,210455126,Great game,False,0,44764
Rust,252490,210454190,slave simulator,True,0,1144
Rust,252490,210453703,fun,True,0,848
Rust,252490,210453207,yeah not bad,True,0,484003
Rust,252490,210452057,this game brings me so much joy 😊,True,0,106656
Rust,252490,210449271,the most addicting game ive ever played,True,0,54591
Rust,252490,210448487,How do I upgrade my base,True,0,102962
Rust,252490,210445593,dont waste your time,True,0,59628
Rust,252490,210444682,32,True,0,33997
Rust,252490,210443346,Rust,True,0,4120
Rust,252490,210442739,Best survival game that I have,True,0,24049
Rust,252490,210440302,"Took out the trash — lost my base. 10/10

Stepped away for 30 seconds to boil some pelmeni. Came back to find my base was no longer mine, but an art installation of naked dudes in hot dog costumes. They'd finished my pelmeni and used my own stone to build themselves a balcony.

This game is an advanced smart home system. If the motion sensors, which track your IRL activity, are triggered—a ""RAID THIS TEAPOT"" siren goes off in the game.

P.S. Return the pelmeni. You can keep the stone.",True,0,443
Rust,252490,210436669,very good,True,0,46458
Rust,252490,210436438,Loved playing in the PvE server with friends.,True,0,78557
Rust,252490,210436297,@#1,True,0,255
Rust,252490,210435797,This game is quite addictive. I love it!,True,0,56833
Rust,252490,210434135,<3,True,0,58277
Rust,252490,210433172,i buy skins :),True,0,37591
Rust,252490,210431102,24/7,True,0,43588
Rust,252490,210430670,menia trahaet otec,True,0,1239
Rust,252490,210428765,"good
",True,0,121
Rust,252490,210427010,its nice if you play with mates,True,0,81619
Rust,252490,210426511,.,True,0,3878
Rust,252490,210426507,gg,True,0,69552
Rust,252490,210426489,"Still a full time job, but I love it",True,1,38328
Rust,252490,210424118,:),True,0,15278
Rust,252490,210422828,The best,True,0,3543
Rust,252490,210419953,👍,True,0,49307
Rust,252490,210419574,fun and relax gameplay,True,0,25398
Rust,252490,210416651,:),True,0,23683
Rust,252490,210415307,❤,True,0,9043
Rust,252490,210413560,goated game :D,True,0,6313
Rust,252490,210412216,the game is very relaxing and chill,True,0,6424
Rust,252490,210411554,Гимно,False,0,19837
Rust,252490,210410769,Fun,True,0,88128
Rust,252490,210410457,"Played this game 6 or 7 times, I went to oil twice!",True,0,112103
Rust,252490,210408976,best type of addiction,True,0,10439
Rust,252490,210407530,rust,True,0,1878
Rust,252490,210405945,While rust is getting rusty with age; it is still really fun,True,0,5989
Rust,252490,210405623,A Turtle Made It to the Water! The cycle of life can be cruel...,True,0,128543
Rust,252490,210404758,"Good game
",True,0,825
Rust,252490,210404067,"Jogo legal, dá pra jogar horas",True,0,389
Rust,252490,210402147,Great,True,1,4727
Rust,252490,210401401,Bomboclatttttttttttrass,True,0,7576
Rust,252490,210401383,Play if you like losing hours of your day,True,0,6693
Rust,252490,210401296,good,True,0,112726
Rust,252490,210399116,best rage bait game,True,0,3206
Rust,252490,210398593,"> brinda
> goobie baba giveaway
> burger stun into quick scope headshot
> margaret
> number station
> can I get a pick up

10/10",True,0,102765
Rust,252490,210398436,Best company ever><3,True,0,496
Rust,252490,210397951,"Full Rust experience: I'm frustrated because I keep dying, so here we go again.",True,0,20728
Rust,252490,210396867,Yes,True,0,5292
Rust,252490,210395777,gud game,True,0,79141
Rust,252490,210391556,Nejlpsi hra ze vsech rage vic nez z fornitu a deprese horsi nez red dead more ty vis kdyz mas pres 4k hodin a nevis jak XD,True,0,2480
Rust,252490,210391215,All the way,True,0,13910
Rust,252490,210391096,guud stuf,True,0,3985
Rust,252490,210391021,nice game,True,1,12393
Rust,252490,210390840,russia,True,0,3527
Rust,252490,210390492,"фармил целый день,построил базу,бахнули во онлайне,мне нравится",True,0,16533
Rust,252490,210386795,"wake up on beach PAIN
get killed by full kit ak PAIN
build a 2x2 get raided PAIN
kill a clan farm bot PAIN
log out SUFFER 

10/10 would recommend if you hate your self",True,0,23307
Rust,252490,210385636,"So I started playing, when I joined the server I saw that I'm black, if you are not racist you can play Rust",True,0,4737
Rust,252490,210384928,the best game,True,1,2459
Rust,252490,210382732,This game hates you,True,0,15491
Rust,252490,210381969,it tuff boi,True,0,319
Rust,252490,210381695,one of the best pvp survival games,True,0,11621
Rust,252490,210380978,Benjamin,True,0,99522
Rust,252490,210380757,free the nakeds,True,0,17747
Rust,252490,210379506,good,True,0,2910
Rust,252490,210377801,epic ome a long a way,True,0,357998
Rust,252490,210375572,Best PVP raging game since 2013. 11/10 broken tables.,True,0,35100
Rust,252490,210375290,die,False,0,619
Rust,252490,210374635,"Cheaters on premium servers,
Cheaters on official servers,
Cheaters on modded servers,
Cheaters on community servers.",False,0,48597
Rust,252490,210373742,stay out kids,True,0,49059
Rust,252490,210370727,Топчик,True,1,176384
Rust,252490,210370135,10/10. Never play it,False,0,96139
Rust,252490,210368980,love it,True,0,8929
Rust,252490,210366384,Good game. Salty. Very salty.,True,0,125060
Rust,252490,210366053,Would be better if the game was harder,True,0,131287
Rust,252490,210365715,"Rust gameplay loop:
– Mine rock
– Get shot
– Respawn
– Mine rock
– Get shot again
– Eventually shoot someone else
– Feel like a god for 90 seconds
10/10 dopamine economy is wild.",True,0,861
Rust,252490,210364910,"The game is perfect
",True,0,25482
Rust,252490,210363466,it's a love hate relationship,True,0,9239
Rust,252490,210362922,good,True,0,5552
Rust,252490,210362897,i love playing this game 2x grind goes hard,True,0,124153
Rust,252490,210362070,games pretty fun sometimes,True,0,7378
Rust,252490,210362020,I'm addicted to the pain of getting all my gear stolen by a 4 man and my base raided by Russian zergs,True,0,10020
Rust,252490,210361312,"If you had a bad day, I recommend playing Rust. You'll then find out your day was actually great up to that point and you'll push your limits to an all time low.  

Everytime you press play, you're actually chasing a PB on how miserable you can be. 

10/10 would recommend.",True,1,47391
Rust,252490,210360247,"kinda good 

Spawn 
Die.
Spawn 
Die.
Spawn 
Die.
Spawn 
Die.",True,0,504352
Rust,252490,210360103,"nice game
",False,0,19454
Rust,252490,210360045,my favorite game,True,0,127995
Rust,252490,210359840,LOVELEY GAME,True,0,179425
Rust,252490,210356963,"game is good overall, but i don't understand where the devs are going with the last updates",True,0,74105
Rust,252490,210356899,good,True,0,154
Rust,252490,210355417,pretty fun been playing for a week now and have 28 hours but the game is very hard especially when you start because your slow and dont know what to do and i would say that you need a ok PC im able to run the graphics with a I5-13400f 10 core CPU with a 3050 GPU and there is no problems,True,0,1761
Rust,252490,210353901,best,True,0,5506
Rust,252490,210353861,fuh,True,0,13561
Rust,252490,210353165,"Best survival game after Ark 
",True,0,1945
Rust,252490,210352644,"Probably one of the best FPS Survival games out there. Building is fun, Gameplay is fun. Community is toxic but what community isn't. Still a fun play in 2025.",True,0,94749
Rust,252490,210351923,highly recommended,True,1,19366
Rust,252490,210351310,.,True,0,2812
Rust,252490,210351105,The only part you'll actually enjoy in this game is probably spawning for the first time.(Maybe),True,0,96261
Rust,252490,210351030,qwerty,True,0,311
Rust,252490,210349130,best game ever. made me become my pfp,True,0,10587
Rust,252490,210349033,Gamno,True,1,33763
Rust,252490,210347354,fun game if you like being a naked more then clothed and like sand in ya balls,True,0,60
Rust,252490,210347289,Bust,True,0,78196
Rust,252490,210347102,video game,True,0,39684
Rust,252490,210346694,Nice,True,0,20881
Rust,252490,210345817,"fighting
",True,0,3722
Rust,252490,210341552,this is a game that you could play if you want.,True,0,22199
Rust,252490,210340671,говно,True,0,54384
Rust,252490,210338771,Fun!,True,0,6555
Rust,252490,210338368,Nice,True,0,938
Rust,252490,210337840,Nice game!,True,0,2037
Rust,252490,210336180,its a good balanced game,True,0,17787
Rust,252490,210335328,"ITS really fun i enjoy it and its safe from every age 
",True,0,2908
Rust,252490,210332644,Good game,True,1,24181
Rust,252490,210332271,very addicting the only good part about this game is that there isnt a lot of jews,False,0,98811
Rust,252490,210331679,wow!,True,0,6945
Rust,252490,210331134,rust,True,0,6352
Rust,252490,210330900,"ITS PAINFULL af 10/10 would rcommend to any fellow masochist out there!
",True,0,635
Rust,252490,210329514,IYKYK,True,0,160734
Rust,252490,210329174,goof if you like dayz kinda recommed,True,0,6800
Rust,252490,210329046,"This game is a shooter and survival game that can be said to be addictive and you have to be careful because you may get too angry in this game, but overall I recommend the game and if I want to talk a little about the game, you build a house inside it and you have to protect it from raids and you have to level up during the game and then after 3 days or a week or a month the servers reset.",True,0,33031
Rust,252490,210328934,gets me mad but then lets me rage bait others. very enjoyable,True,0,4647
Rust,252490,210328523,"Buy an extra computer, you'll break the one you have now",False,0,37591
Rust,252490,210328060,peak,True,0,65468
Rust,252490,210328008,linux players can’t join official servers,False,0,65053
Rust,252490,210327405,Best game since sliced bread. Prove me wrong?,True,0,137821
Rust,252490,210326822,b,True,0,11508
Rust,252490,210326084,good,True,0,10821
Rust,252490,210324862,good fun recommend happy,True,0,15552
Rust,252490,210324746,Bonk,True,0,29416
Rust,252490,210324705,"Pre good survival game, jus dont get too attached to your loot or you wont have a good time and its rare to find nice people lol. overall i enjoy rust but now dont have a life",True,0,12274
Rust,252490,210323989,Best game,True,0,115016
Rust,252490,210323287,Говно,True,0,6197
Rust,252490,210320620,"A friend bought me Rust over a decade ago. Toxic community, decent game. The advanced electricial system mechanics are what keep me playing. Despite its age, it's still an active and fun game with routine updates.",True,0,32354
Rust,252490,210318681,i will quit my job just to play rust full time. it is too addictive...,True,0,18712
Rust,252490,210318655,peak videogame but also never play it. It is addicting and gives the greatest dopamine levels ever but is so hard.,True,0,68673
Rust,252490,210317309,Has been and will continue to be one of the best multiplayer survival PvPvE games around.,True,0,4663
Rust,252490,210317176,Rock is friend,True,0,81223
Rust,252490,210316833,Console Rust> PC Rust,True,0,16949
Rust,252490,210316539,oh... my god,True,0,156702
Rust,252490,210315230,very good game,True,0,71282
Rust,252490,210314573,круто,True,0,83390
Rust,252490,210313313,good game,True,0,7921
Rust,252490,210312465,good game this lads !,True,0,5425
Rust,252490,210311910,Good game 🎮😀,True,0,1372
Rust,252490,210311147,"Good Game, Yes",True,0,11727
Rust,252490,210310703,door campers :D,True,0,2624
Rust,252490,210309831,I'm addicted to this mental torture of a game,True,0,4650
Rust,252490,210307160,..,True,0,4993
Rust,252490,210307150,"Its rust....hit stuff with rock, get wood, dome a fullkit with an Eoka. Simples",True,0,301173
Rust,252490,210301682,this thing garbage,False,0,8800
Rust,252490,210299639,ZERG,True,0,188
Rust,252490,210298993,+rep black man beat me with a rock,True,0,2758
Rust,252490,210298855,don't ever trust any single soul on this game.,True,0,16114
Rust,252490,210298591,save me,True,0,56060
Rust,252490,210298143,best building/ pvp or pve game,True,0,29001
Rust,252490,210296462,Ребят ещё раз рейдят нужно жить в этой игре,False,0,3392
Rust,252490,210295400,full dead got ak.,True,0,1201
Rust,252490,210294647,"Spawn in
get killed by a bear
respawn
group takes you captive
you gather for them
wake up
play rust 
repeat.",True,0,14579
Rust,252490,210294299,"Get loot, lose loot, build base, lose base. Repeat.",True,1,126023
Rust,252490,210293516,"this game destroyed my sleep schedule and i even have dreams of this game. 
10/10. im addicted",True,0,15734
Rust,252490,210293302,"So far a great game with great mechanics, it has both pvp and pve servers for anyone to join and enjoy",True,0,30549
Rust,252490,210290938,Good,True,0,15703
Rust,252490,210290470,Its like an abusive EX you keep going back to,True,0,56995
Rust,252490,210290340,Ну и какашка,True,0,9945
Rust,252490,210290053,"very good, very nice!",True,0,676
Rust,252490,210289710,they won't stop door camping me,True,0,25455
Rust,252490,210288978,its a great game but you need partice at the start 4/5,True,0,867
Rust,252490,210288508,gud,True,0,34631
Rust,252490,210288275,"Rust is not a game... DO NOT BUY IT. It takes over your soul. It changes you. You'll never be the same once you dive into that radioactive toxic island. Do you enjoy sleep? Do you enjoy going out on weekends not having to worry if your hours of work and sleepless nights were ruined by Russians? This game haunts my brain and memories... With that being said, 10/10",True,0,29335
Rust,252490,210287140,this game is fucking dog shit,True,0,18262
Rust,252490,210286586,its just the best game,True,0,34643
Rust,252490,210285220,"whatever your play style, theres a server for you. constantly updating and adding new content and features",True,0,155888
Rust,252490,210285186,Im the best rust cheater.,True,1,14726
Rust,252490,210284682,yes,True,0,31495
Rust,252490,210284530,1s,True,0,140398
Rust,252490,210283293,sick game but i keep on dying to the blue guys,True,0,359
Rust,252490,210282358,its fun,True,0,528
Rust,252490,210281374,i hate this game,False,0,84571
Rust,252490,210280958,LOVE IT,True,0,4332
Rust,252490,210279655,"if you love playing games with friends this a good game. if you like to wake up pissed off sometimes this is the game for you. if your a grinder this is the game for you, i come from dayz and love this game as much as dayz. that says alot cause i love dayz so much.",True,1,93289
Rust,252490,210279593,no,True,0,1730
Rust,252490,210277960,Still better than most modern games.,True,0,54450
Rust,252490,210277142,"You won't be disappointed... always at least. Give it a shot, developers provide significant updates every month as well.",True,0,158387
Rust,252490,210273687,This is the best game to play if you are looking to hate yourself even more. It is an amazing experience rage baiting Russians until they blow up your house with C4. Great game :),True,0,16820
Rust,252490,210273668,i mean addicting asf but really fun,True,0,31766
Rust,252490,210272083,"Listen.. If you have been searching for a good survival game, this is it. What else is there to say? They're constantly updating and working changes, if you find a good modded server, even better. 

Just be careful if you aren't ready for proximity chat.",True,0,223831
Rust,252490,210271566,"Very Toxic, but loving community.",True,0,2576
Rust,252490,210271231,>:(,True,0,68544
Rust,252490,210270397,Yup,True,0,9228
Rust,252490,210270254,"Dont do it man, this shit is virtual Crack",True,0,85426
Rust,252490,210270121,"horrible game, would NOT recommend AT ALL.",True,0,6741
